정류장명,위도,경도,도시명
칠곡IC(경유),35.9349833,128.5353,대구광역시 북구 관음동
칠곡IC(경유),35.9356167,128.5352333,대구광역시 북구 관음동
칠곡대백맨션건너,35.933215,128.5400017,경상북도 경산시 북구 관음동
한국도로공사건너,35.93643,128.5413233,경상북도 경산시 북구 관음동
한국도로공사앞,35.93615498,128.5408975,경상북도 경산시 북구 관음동
칠곡한라타운앞,35.938905,128.5417983,경상북도 경산시 북구 관음동
칠곡한라타운건너,35.93957833,128.5416133,경상북도 경산시 북구 관음동
관음변전소2,35.94246667,128.5424983,경상북도 경산시 북구 관음동
관음변전소1,35.94218667,128.54214,경상북도 경산시 북구 관음동
칠곡서한맨션앞,35.93378333,128.5448117,경상북도 경산시 북구 관음동
칠곡IC 1,35.93402595,128.5415375,경상북도 경산시 북구 관음동
대구은행칠곡지점건너,35.93567833,128.5489433,경상북도 경산시 북구 관음동
대구은행칠곡지점앞,35.936475,128.5489483,경상북도 경산시 북구 관음동
칠곡동화아파트앞,35.93973833,128.5498517,경상북도 경산시 북구 관음동
칠곡서한맨션,35.93483,128.5444417,경상북도 경산시 북구 관음동
한양수정아파트,35.93457667,128.54444,경상북도 경산시 북구 관음동
관음공영주차장앞,35.93974167,128.544435,경상북도 경산시 북구 관음동
관음농협앞,35.93870833,128.5444017,경상북도 경산시 북구 관음동
관음어린이집,35.94333333,128.545095,경상북도 경산시 북구 관음동
관음동행정복지센터건너,35.94500767,128.5468933,경상북도 경산시 북구 관음동
양지마을앞,35.94617,128.5446333,경상북도 경산시 북구 관음동
양지마을건너,35.94566,128.544155,경상북도 경산시 북구 관음동
관음중학교(북편),35.94274333,128.5449317,경상북도 경산시 북구 관음동
관음동행정복지센터앞,35.94480767,128.5464317,경상북도 경산시 북구 관음동
북구어울아트센터앞,35.93350837,128.546251,경상북도 경산시 북구 관음동
관음변전소3,35.94184167,128.5419033,경상북도 경산시 북구 관음동
관음변전소4,35.94202,128.541835,경상북도 경산시 북구 관음동
태전역1,35.918116,128.548155,경상북도 칠곡군 북구 태전동
태전삼거리2,35.921486,128.546472,경상북도 칠곡군 북구 태전동
태전삼거리1,35.922048,128.54695,경상북도 칠곡군 북구 태전동
태전중앙시장앞,35.920985,128.545758,경상북도 칠곡군 북구 태전동
태전중앙시장건너,35.921354,128.545921,경상북도 칠곡군 북구 태전동
태현초등학교,35.927493,128.542036,경상북도 칠곡군 북구 태전동
태전중석타운건너,35.913357,128.543835,경상북도 칠곡군 북구 태전동
태전중석타운앞,35.913622,128.545008,경상북도 칠곡군 북구 태전동
메트로시티건너,35.913395,128.547067,경상북도 칠곡군 북구 태전동
메트로시티앞,35.913639,128.547595,경상북도 칠곡군 북구 태전동
대구보건대학앞1,35.926951,128.544167,경상북도 칠곡군 북구 태전동
대구보건대학건너1,35.927071,128.544401,경상북도 칠곡군 북구 태전동
대구과학대학앞,35.929497,128.544386,경상북도 칠곡군 북구 태전동
대구과학대학건너,35.929845,128.544606,경상북도 칠곡군 북구 태전동
칠곡한신아파트건너,35.933059,128.544525,경상북도 칠곡군 북구 태전동
칠곡한신아파트앞2,35.932811,128.544309,경상북도 칠곡군 북구 태전동
칠곡대백맨션앞,35.933049,128.540257,경상북도 칠곡군 북구 태전동
칠곡롯데아파트앞,35.933794,128.542364,경상북도 칠곡군 북구 태전동
칠곡한신아파트앞1,35.933681,128.54399,경상북도 칠곡군 북구 태전동
칠곡에덴타운앞,35.932211,128.551544,경상북도 칠곡군 북구 태전동
운전면허시험장앞,35.925143,128.551213,경상북도 칠곡군 북구 태전동
구암교2,35.925398,128.548523,경상북도 칠곡군 북구 태전동
구암교1,35.925577,128.548692,경상북도 칠곡군 북구 태전동
대구보건대학3,35.926473,128.547585,경상북도 칠곡군 북구 태전동
대구보건대학4,35.926862,128.547371,경상북도 칠곡군 북구 태전동
대구과학대학2,35.930278,128.547831,경상북도 칠곡군 북구 태전동
두성파크아파트앞,35.915377,128.548598,경상북도 칠곡군 북구 태전동
태전두성3차앞,35.92388515,128.541921,경상북도 칠곡군 북구 태전동
태전육교2,35.92112915,128.5416398,경상북도 칠곡군 북구 태전동
태전우방타운1차,35.9160189,128.5422826,경상북도 칠곡군 북구 태전동
태전육교1,35.91953822,128.541913,경상북도 칠곡군 북구 태전동
태전두성3차건너,35.92373249,128.5421299,경상북도 칠곡군 북구 태전동
낙산리건너(돌고개),35.933561,128.533717,경상북도 칠곡군 북구 태전동
낙산리입구(돌고개),35.933611,128.534007,경상북도 칠곡군 북구 태전동
태전역2,35.91794765,128.5479201,경상북도 칠곡군 북구 태전동
대구병원건너,35.913986,128.548278,경상북도 칠곡군 북구 태전동
대구병원앞,35.912925,128.548721,경상북도 칠곡군 북구 태전동
대구보건대학앞2,35.927061,128.542692,경상북도 칠곡군 북구 태전동
대구보건대학건너2,35.926029,128.542972,경상북도 칠곡군 북구 태전동
태전두성타운앞,35.923985,128.544077,경상북도 칠곡군 북구 태전동
태전두성타운건너,35.924012,128.54443,경상북도 칠곡군 북구 태전동
두성파크아파트건너,35.915835,128.54825,경상북도 칠곡군 북구 태전동
매천중고등학교앞,35.910071,128.548215,경상북도 칠곡군 북구 태전동
매천중고등학교건너,35.91007,128.548692,경상북도 칠곡군 북구 태전동
대구과학대학1,35.929855,128.548162,경상북도 칠곡군 북구 태전동
매천고교,35.91162,128.54671,대구광역시 북구 태전동
태전휴먼시아,35.9117,128.54644,대구광역시 북구 태전동
태전우방타운1차,35.916,128.54224,대구광역시 북구 태전동
태전육교1,35.91993,128.54182,대구광역시 북구 태전동
태전육교2,35.92117,128.54166,대구광역시 북구 태전동
태전역2,35.9181,128.54782,대구광역시 북구 태전동
태전교회앞,35.91682,128.55063,대구광역시 북구 태전동
태전우방타운3차아파트,35.91739,128.55095,대구광역시 북구 태전동
온누리교회,35.92065,128.55136,대구광역시 북구 태전동
태전삼성아파트,35.92057,128.5511,대구광역시 북구 태전동
태전두성3차앞,35.92399,128.54197,대구광역시 북구 태전동
태전두성3차건너,35.9236,128.5421,대구광역시 북구 태전동
협성휴포레강북건너,35.92276,128.55265,대구광역시 북구 태전동
협성휴포레강북앞,35.92313,128.55283,대구광역시 북구 태전동
대구보건대학교5,35.92745,128.54748,대구광역시 북구 태전동
대구병원건너,35.91288,128.54836,대구광역시 북구 태전동
낙산리건너(돌고개),35.93356,128.53372,대구광역시 북구 태전동
태전중앙시장건너,35.92138,128.54591,대구광역시 북구 태전동
태전중앙시장앞,35.92097,128.54585,대구광역시 북구 태전동
태전두성타운앞,35.9236,128.54437,대구광역시 북구 태전동
태전두성타운건너,35.92402,128.5444,대구광역시 북구 태전동
대구보건대학교앞2,35.92725,128.54258,대구광역시 북구 태전동
대구보건대학교건너2,35.92603,128.54301,대구광역시 북구 태전동
칠곡대백맨션앞,35.93236,128.54004,대구광역시 북구 태전동
대구과학대학교앞,35.92986,128.54444,대구광역시 북구 태전동
대구과학대학교건너,35.9293,128.54457,대구광역시 북구 태전동
대구보건대학교앞1,35.92673,128.54413,대구광역시 북구 태전동
대구보건대학교건너1,35.92709,128.54437,대구광역시 북구 태전동
태전삼거리1,35.92212,128.5469,대구광역시 북구 태전동
태전삼거리2,35.92133,128.54649,대구광역시 북구 태전동
대구보건대학교3,35.92631,128.54756,대구광역시 북구 태전동
대구보건대학교4,35.92683,128.54736,대구광역시 북구 태전동
칠곡한신아파트앞1,35.93368,128.5439,대구광역시 북구 태전동
칠곡IC 2,35.93382,128.54179,대구광역시 북구 태전동
매천중고등학교건너,35.91018,128.5486,대구광역시 북구 태전동
낙산리입구(돌고개),35.93361,128.53401,대구광역시 북구 태전동
매천중고등학교앞,35.91002,128.5483,대구광역시 북구 태전동
대구병원앞,35.91281,128.54861,대구광역시 북구 태전동
두성파크아파트앞,35.9154,128.54854,대구광역시 북구 태전동
태전역1,35.91814,128.54807,대구광역시 북구 태전동
대구과학대학교1,35.92987,128.54811,대구광역시 북구 태전동
대구과학대학교2,35.93027,128.54789,대구광역시 북구 태전동
칠곡에덴타운앞,35.93214,128.55186,대구광역시 북구 태전동
구암역(운전면허시험장)2,35.92512,128.55143,대구광역시 북구 태전동
구암교1,35.92549,128.54869,대구광역시 북구 태전동
구암교2,35.92549,128.54852,대구광역시 북구 태전동
태전중석타운,35.91364,128.54485,대구광역시 북구 태전동
메트로시티건너,35.91351,128.54719,대구광역시 북구 태전동
메트로시티앞,35.91365,128.54759,대구광역시 북구 태전동
두성파크아파트건너,35.91567,128.54835,대구광역시 북구 태전동
태현초등학교앞,35.92756,128.54203,대구광역시 북구 태전동
칠곡한신아파트건너,35.93296,128.54448,대구광역시 북구 태전동
칠곡한신아파트앞2,35.93272,128.54438,대구광역시 북구 태전동
대구병원건너,35.91398649,128.5482777,경상북도 구미시 북구 태전동
대구병원앞,35.91292506,128.5487207,경상북도 구미시 북구 태전동
대구보건대학,35.92706116,128.5426916,경상북도 구미시 북구 태전동
대구보건전문대학,35.92602889,128.5429719,경상북도 구미시 북구 태전동
두성타운앞,35.92398516,128.5440774,경상북도 구미시 북구 태전동
두성타운건너,35.92401224,128.5444297,경상북도 구미시 북구 태전동
두성파크아파트,35.91583511,128.5482501,경상북도 구미시 북구 태전동
매천중고등학교앞,35.91007126,128.5482147,경상북도 구미시 북구 태전동
매천중고등학교건너,35.91006974,128.5486923,경상북도 구미시 북구 태전동
칠곡지하도,35.92985539,128.5481622,경상북도 구미시 북구 태전동
태전교,35.91811614,128.5481554,경상북도 구미시 북구 태전동
태전삼거리(태전역방면),35.92148559,128.5464724,경상북도 구미시 북구 태전동
태전삼거리(대구보건대학방면),35.92204841,128.5469504,경상북도 구미시 북구 태전동
태전중앙시장앞,35.92098546,128.5457577,경상북도 구미시 북구 태전동
태전중앙시장건너,35.92135436,128.5459214,경상북도 구미시 북구 태전동
태현초등학교,35.92749251,128.5420355,경상북도 구미시 북구 태전동
돌고개건너,35.93356068,128.533717,경상북도 구미시 북구 태전동
돌고개입구,35.93361088,128.5340066,경상북도 구미시 북구 태전동
태전중앙시장건너,35.921365,128.5458633,경상북도 경산시 북구 태전동
태전중앙시장앞,35.920955,128.5458483,경상북도 경산시 북구 태전동
태전두성타운앞,35.9236,128.5443617,경상북도 경산시 북구 태전동
태전두성타운건너,35.92402083,128.544395,경상북도 경산시 북구 태전동
대구보건대학앞2,35.92723833,128.5425417,경상북도 경산시 북구 태전동
대구보건대학건너2,35.92601833,128.54298,경상북도 경산시 북구 태전동
칠곡대백맨션앞,35.93238167,128.5399883,경상북도 경산시 북구 태전동
대구과학대학앞,35.92986167,128.544595,경상북도 경산시 북구 태전동
대구과학대학건너,35.92929967,128.5445683,경상북도 경산시 북구 태전동
대구보건대학앞1,35.92673333,128.5441333,경상북도 경산시 북구 태전동
대구보건대학건너1,35.92709167,128.544345,경상북도 경산시 북구 태전동
팔공산맥앞,35.92575,128.5457617,경상북도 경산시 북구 태전동
팔공산맥건너,35.92577333,128.5462333,경상북도 경산시 북구 태전동
태전삼거리1,35.92212167,128.5469033,경상북도 경산시 북구 태전동
태전삼거리2,35.92132333,128.5466033,경상북도 경산시 북구 태전동
대구보건대학교3,35.92631128,128.5475593,경상북도 경산시 북구 태전동
대구보건대학교4,35.92682945,128.5473553,경상북도 경산시 북구 태전동
칠곡한신아파트앞1,35.93373333,128.543905,경상북도 경산시 북구 태전동
칠곡IC 2,35.93381817,128.5417945,경상북도 경산시 북구 태전동
매천중고등학교건너,35.91017653,128.5485987,경상북도 경산시 북구 태전동
매천중고등학교앞,35.91001833,128.5483117,경상북도 경산시 북구 태전동
대구병원앞,35.91280792,128.5486083,경상북도 경산시 북구 태전동
두성파크아파트앞,35.915395,128.5485433,경상북도 경산시 북구 태전동
태전역1,35.918115,128.5480483,경상북도 경산시 북구 태전동
대구과학대학교1,35.92986758,128.5481056,경상북도 경산시 북구 태전동
대구과학대학교2,35.93026738,128.547891,경상북도 경산시 북구 태전동
칠곡에덴타운앞,35.93223167,128.5518733,경상북도 경산시 북구 태전동
구암역(운전면허시험장)2,35.92512105,128.5514327,경상북도 경산시 북구 태전동
구암교1,35.92549333,128.5486933,경상북도 경산시 북구 태전동
구암교2,35.92548667,128.548515,경상북도 경산시 북구 태전동
태전중석타운,35.91363,128.5448517,경상북도 경산시 북구 태전동
메트로시티건너,35.91350833,128.5471933,경상북도 경산시 북구 태전동
메트로시티앞,35.91365,128.5475883,경상북도 경산시 북구 태전동
두성파크아파트건너,35.9156689,128.5483498,경상북도 경산시 북구 태전동
태현초등학교앞,35.92755833,128.5420317,경상북도 경산시 북구 태전동
칠곡한신아파트건너,35.93295833,128.54448,경상북도 경산시 북구 태전동
칠곡한신아파트앞2,35.932724,128.5443783,경상북도 경산시 북구 태전동
대구병원건너,35.91287562,128.5483566,경상북도 경산시 북구 태전동
매천고교,35.911615,128.546705,경상북도 경산시 북구 태전동
태전휴먼시아,35.91170333,128.5464383,경상북도 경산시 북구 태전동
태전우방타운1차,35.91600167,128.5422367,경상북도 경산시 북구 태전동
태전육교1,35.91993,128.5418233,경상북도 경산시 북구 태전동
태전육교2,35.92117483,128.5416617,경상북도 경산시 북구 태전동
태전역2,35.91809667,128.5478217,경상북도 경산시 북구 태전동
태전교회앞,35.91681667,128.5506283,경상북도 경산시 북구 태전동
태전우방타운3차아파트,35.91739333,128.5509467,경상북도 경산시 북구 태전동
온누리교회,35.92065333,128.5513567,경상북도 경산시 북구 태전동
태전삼성아파트,35.92057,128.5511017,경상북도 경산시 북구 태전동
태전두성3차앞,35.923989,128.5419733,경상북도 경산시 북구 태전동
태전두성3차건너,35.92360483,128.5420983,경상북도 경산시 북구 태전동
협성휴포레강북건너,35.92276217,128.5526517,경상북도 경산시 북구 태전동
협성휴포레강북앞,35.92313483,128.552825,경상북도 경산시 북구 태전동
매천수산시장,35.902007,128.541201,경상북도 칠곡군 북구 매천동
매천수산시장건너,35.901781,128.54151,경상북도 칠곡군 북구 매천동
매천시장지하차도,35.904178,128.541129,경상북도 칠곡군 북구 매천동
매천성당앞,35.908706,128.541796,경상북도 칠곡군 북구 매천동
매천성당건너1,35.909428,128.542154,경상북도 칠곡군 북구 매천동
매천초등학교앞,35.91211,128.542355,경상북도 칠곡군 북구 매천동
농수산물도매시장앞,35.903154,128.546648,경상북도 칠곡군 북구 매천동
농수산물도매시장건너,35.904706,128.547236,경상북도 칠곡군 북구 매천동
매천화성파크드림,35.90875,128.54442,대구광역시 북구 매천동
매천센트럴파크앞,35.90856,128.54469,대구광역시 북구 매천동
농산물도매시장건너,35.90425,128.54231,대구광역시 북구 매천동
농산물도매시장앞,35.90421,128.54168,대구광역시 북구 매천동
매천성당건너1,35.90952,128.54218,대구광역시 북구 매천동
매천역1,35.91274,128.54275,대구광역시 북구 매천동
매천시장역1,35.90391,128.54546,대구광역시 북구 매천동
매천시장역2,35.90377,128.54541,대구광역시 북구 매천동
매천초교(매천역)2,35.91234,128.54239,대구광역시 북구 매천동
매천시장지하차도,35.90363,128.54118,대구광역시 북구 매천동
농수산물도매시장건너,35.90423,128.54702,대구광역시 북구 매천동
농수산물도매시장앞,35.90316,128.54661,대구광역시 북구 매천동
매천성당건너2,35.90716,128.54179,대구광역시 북구 매천동
매천성당앞,35.90858,128.54176,대구광역시 북구 매천동
농수산물도매시장건너,35.90422833,128.5470217,경상북도 경산시 북구 매천동
농수산물도매시장앞,35.90315667,128.5466117,경상북도 경산시 북구 매천동
매천수산시장앞,35.90243167,128.540945,경상북도 경산시 북구 매천동
매천성당건너2,35.90826833,128.541905,경상북도 경산시 북구 매천동
매천성당앞,35.90857667,128.541755,경상북도 경산시 북구 매천동
매천초교(매천역)2,35.91234333,128.5423933,경상북도 경산시 북구 매천동
매천시장지하차도,35.90363667,128.5411067,경상북도 경산시 북구 매천동
매천화성파크드림,35.90874883,128.5444217,경상북도 경산시 북구 매천동
매천휴먼시아앞,35.90855717,128.5446917,경상북도 경산시 북구 매천동
농산물도매시장건너,35.90425167,128.5423117,경상북도 경산시 북구 매천동
농산물도매시장앞,35.904205,128.54168,경상북도 경산시 북구 매천동
매천성당건너1,35.90952333,128.542175,경상북도 경산시 북구 매천동
매천역1,35.91274,128.5427467,경상북도 경산시 북구 매천동
매천시장역1,35.90391167,128.545455,경상북도 경산시 북구 매천동
매천시장역2,35.903765,128.5454117,경상북도 경산시 북구 매천동
팔금교1,35.897541,128.548537,경상북도 칠곡군 북구 팔달동
팔금교2,35.897161,128.54512,경상북도 칠곡군 북구 팔달동
팔달중학교건너,35.898332,128.544156,경상북도 칠곡군 북구 팔달동
팔달중학교,35.898438,128.544333,경상북도 칠곡군 북구 팔달동
매천대교,35.89808,128.542119,경상북도 칠곡군 북구 팔달동
대백인터빌건너,35.8983,128.54825,경상북도 칠곡군 북구 팔달동
대백인터빌앞,35.898053,128.548843,경상북도 칠곡군 북구 팔달동
장태실마을건너,35.89483,128.53605,대구광역시 북구 팔달동
장태실마을앞,35.895,128.53585,대구광역시 북구 팔달동
매천대교2,35.89595,128.53983,대구광역시 북구 팔달동
팔달역1,35.89756,128.54783,대구광역시 북구 팔달동
매천대교3,35.89637,128.54114,대구광역시 북구 팔달동
팔달초등학교,35.8971,128.54371,대구광역시 북구 팔달동
팔달역2,35.89744,128.54796,대구광역시 북구 팔달동
매천대교1,35.89768,128.54203,대구광역시 북구 팔달동
대백인터빌건너,35.89833,128.54828,대구광역시 북구 팔달동
대백인터빌앞,35.89827,128.54865,대구광역시 북구 팔달동
매천수산시장앞,35.90104,128.54152,대구광역시 북구 팔달동
매천수산시장건너,35.90058,128.542,대구광역시 북구 팔달동
팔달중학교건너,35.89842,128.54418,대구광역시 북구 팔달동
팔달중학교앞,35.89848,128.54433,대구광역시 북구 팔달동
대백인터빌건너,35.89829975,128.5482504,경상북도 구미시 북구 팔달동
대백인터빌앞,35.89805343,128.5488428,경상북도 구미시 북구 팔달동
대백인터빌앞,35.89826993,128.5486489,경상북도 경산시 북구 팔달동
대백인터빌건너,35.89833415,128.5482782,경상북도 경산시 북구 팔달동
매천수산시장건너,35.90058167,128.5419983,경상북도 경산시 북구 팔달동
팔달중학교건너,35.89841667,128.5442117,경상북도 경산시 북구 팔달동
팔달중학교앞,35.89847333,128.5442533,경상북도 경산시 북구 팔달동
팔달초등학교,35.89710333,128.5437083,경상북도 경산시 북구 팔달동
팔달역2,35.89743617,128.547965,경상북도 경산시 북구 팔달동
매천대교1,35.897677,128.542025,경상북도 경산시 북구 팔달동
장태실마을건너,35.894825,128.5360467,경상북도 경산시 북구 팔달동
장태실마을앞,35.895,128.53585,경상북도 경산시 북구 팔달동
매천대교2,35.89594833,128.53983,경상북도 경산시 북구 팔달동
팔달역1,35.89756167,128.5478283,경상북도 경산시 북구 팔달동
매천대교3,35.8963705,128.541145,경상북도 경산시 북구 팔달동
문주마을앞,35.89815,128.52423,대구광역시 북구 금호동
문주마을건너,35.89805,128.52468,대구광역시 북구 금호동
대구국제사격장,35.91054,128.52528,대구광역시 북구 금호동
금호119안전센터앞,35.89627,128.5218,대구광역시 북구 금호동
베네딕도수녀원건너,35.897,128.51775,대구광역시 북구 금호동
금호119안전센터건너,35.89667,128.52244,대구광역시 북구 금호동
금호화물자동차공영차고지,35.88561,128.5322,대구광역시 북구 금호동
베네딕도수녀원,35.89718,128.5187,대구광역시 북구 금호동
문주마을1,35.9021,128.52663,대구광역시 북구 금호동
문주마을2,35.90155,128.5263,대구광역시 북구 금호동
금호JC(경유),35.8928167,128.5254833,대구광역시 북구 금호동
금호JC(경유),35.8926833,128.5243833,대구광역시 북구 금호동
금호화물자동차공영차고지,35.8856145,128.5322033,경상북도 경산시 북구 금호동
문주마을앞,35.89814517,128.52423,경상북도 경산시 북구 금호동
문주마을건너,35.89805367,128.5246767,경상북도 경산시 북구 금호동
대구국제사격장,35.91053667,128.5252783,경상북도 경산시 북구 금호동
금호1,35.89627,128.5218017,경상북도 경산시 북구 금호동
베네딕도수녀원건너,35.89700333,128.517745,경상북도 경산시 북구 금호동
금호2,35.89666833,128.52244,경상북도 경산시 북구 금호동
베네딕도수녀원,35.8971785,128.5187033,경상북도 경산시 북구 금호동
문주마을1,35.90210483,128.5266283,경상북도 경산시 북구 금호동
문주마을2,35.9015485,128.5262983,경상북도 경산시 북구 금호동
e편한세상대구금호건너,35.89889,128.5097,대구광역시 북구 사수동
e편한세상대구금호앞,35.89956,128.50956,대구광역시 북구 사수동
금호천년나무1단지동편건너,35.8976,128.51713,대구광역시 북구 사수동
사수초등학교건너,35.90173,128.51402,대구광역시 북구 사수동
사수초등학교앞,35.90157,128.51412,대구광역시 북구 사수동
금호서한이다음아파트앞,35.89706,128.51016,대구광역시 북구 사수동
금호서한이다음아파트건너,35.89691,128.51176,대구광역시 북구 사수동
관문동행정복지센터 금호분소 건너,35.89721,128.51485,대구광역시 북구 사수동
관문동행정복지센터 금호분소앞,35.89709,128.5149,대구광역시 북구 사수동
금호지구종점(시내방향),35.89651,128.50963,대구광역시 북구 사수동
금호지구종점(종점방향),35.89638,128.5094,대구광역시 북구 사수동
금호천년나무1단지동편,35.8988,128.51642,대구광역시 북구 사수동
금호천년나무8단지앞,35.89775,128.50948,대구광역시 북구 사수동
금호지구(종점방향),35.8957,128.5114383,경상북도 경산시 북구 사수동
금호지구(시내방향),35.89533167,128.5126433,경상북도 경산시 북구 사수동
e편한세상대구금호건너,35.89888833,128.5096983,경상북도 경산시 북구 사수동
e편한세상대구금호앞,35.899555,128.5095583,경상북도 경산시 북구 사수동
금호천년나무1단지동편건너,35.8976,128.5171333,경상북도 경산시 북구 사수동
사수초등학교건너,35.90172983,128.514015,경상북도 경산시 북구 사수동
사수초등학교앞,35.90156667,128.5141167,경상북도 경산시 북구 사수동
금호서한이다음아파트앞,35.89716883,128.5101217,경상북도 경산시 북구 사수동
금호서한이다음아파트건너,35.8969085,128.5117617,경상북도 경산시 북구 사수동
금호천년나무1단지앞,35.897338,128.51479,경상북도 경산시 북구 사수동
금호천년나무1단지건너,35.89714517,128.51487,경상북도 경산시 북구 사수동
금호지구종점(시내방향),35.896505,128.5096267,경상북도 경산시 북구 사수동
금호지구종점(종점방향),35.89637533,128.5093967,경상북도 경산시 북구 사수동
금호천년나무1단지동편,35.89879683,128.51642,경상북도 경산시 북구 사수동
금호천년나무8단지앞,35.89775183,128.5094833,경상북도 경산시 북구 사수동
연경체육공원앞,35.94398,128.62537,대구광역시 북구 연경동
연경체육공원건너,35.94464,128.62573,대구광역시 북구 연경동
연경1공영주차장건너,35.94219,128.61495,대구광역시 북구 연경동
연경1공영주차장앞,35.94169,128.61453,대구광역시 북구 연경동
연경천년나무1단지앞,35.94174,128.62297,대구광역시 북구 연경동
연경천년나무1단지건너,35.94177,128.62175,대구광역시 북구 연경동
연경동화아이위시앞,35.94026,128.61249,대구광역시 북구 연경동
연경동종점1,35.94088,128.62238,대구광역시 북구 연경동
연경초등학교앞,35.94517,128.6171,대구광역시 북구 연경동
연경초등학교건너,35.94506,128.61715,대구광역시 북구 연경동
연경우방아이유쉘앞,35.94442,128.61483,대구광역시 북구 연경동
연경금성백조예미지앞,35.9444,128.61501,대구광역시 북구 연경동
도덕마을,35.95744,128.61392,대구광역시 북구 연경동
연경숲아파트앞,35.94943,128.61634,대구광역시 북구 연경동
연경숲아파트건너,35.94953,128.61637,대구광역시 북구 연경동
무태조야동연경분소3,35.94243,128.61654,대구광역시 북구 연경동
연경대광로제비앙앞,35.94181,128.6157,대구광역시 북구 연경동
연경11,35.94568,128.61841,대구광역시 북구 연경동
연경12,35.94568,128.61829,대구광역시 북구 연경동
연경동종점2,35.9403,128.62189,대구광역시 북구 연경동
무태조야동연경분소2,35.94233,128.61878,대구광역시 북구 연경동
무태조야동연경분소1,35.94212,128.61879,대구광역시 북구 연경동
연경1,35.94228883,128.618205,경상북도 경산시 북구 연경동
연경2,35.94239783,128.617475,경상북도 경산시 북구 연경동
연경1공영주차장 건너,35.94117333,128.613875,경상북도 경산시 북구 연경동
연경1공영주차장앞,35.94169167,128.6145333,경상북도 경산시 북구 연경동
대구중앙고등학교앞,35.8679,128.616611,경상북도 칠곡군 수성구 범어동
범어쌍용예가건너,35.853819,128.62296,경상북도 칠곡군 수성구 범어동
범어쌍용예가앞,35.853946,128.623595,경상북도 칠곡군 수성구 범어동
법원건너,35.863933,128.62673,경상북도 칠곡군 수성구 범어동
법원앞,35.862411,128.626927,경상북도 칠곡군 수성구 범어동
그랜드호텔건너,35.857284,128.625866,경상북도 칠곡군 수성구 범어동
그랜드호텔앞,35.857384,128.625674,경상북도 칠곡군 수성구 범어동
수성구민운동장건너,35.853025,128.62498,경상북도 칠곡군 수성구 범어동
우방청솔맨션앞,35.855286,128.640304,경상북도 칠곡군 수성구 범어동
우방청솔맨션건너,35.854582,128.639241,경상북도 칠곡군 수성구 범어동
동도중학교건너,35.850153,128.638526,경상북도 칠곡군 수성구 범어동
동도중학교앞,35.849824,128.638737,경상북도 칠곡군 수성구 범어동
국립대구박물관앞,35.847202,128.639232,경상북도 칠곡군 수성구 범어동
범어쌍용예가건너(호텔라온제나),35.8538,128.62263,대구광역시 수성구 범어동
범어역(2번출구),35.85923,128.62189,대구광역시 수성구 범어동
수성구청앞,35.85865,128.62882,대구광역시 수성구 범어동
수성구청건너,35.85894,128.63049,대구광역시 수성구 범어동
수성경찰서앞,35.85857,128.63298,대구광역시 수성구 범어동
수성경찰서건너,35.85897,128.63336,대구광역시 수성구 범어동
경신고등학교앞,35.85866,128.63774,대구광역시 수성구 범어동
경신고등학교건너,35.85893,128.63726,대구광역시 수성구 범어동
만촌역(2번출구),35.8587,128.64236,대구광역시 수성구 범어동
우방청솔맨션건너,35.85464,128.63932,대구광역시 수성구 범어동
우방청솔맨션앞,35.8552,128.64029,대구광역시 수성구 범어동
법원어린이집,35.86186,128.63813,대구광역시 수성구 범어동
도시철도수성구청역북편1,35.86053,128.63564,대구광역시 수성구 범어동
도시철도수성구청역북편2,35.86029,128.63579,대구광역시 수성구 범어동
그랜드호텔앞,35.85719,128.62559,대구광역시 수성구 범어동
그랜드호텔건너,35.8572,128.6261,대구광역시 수성구 범어동
여성메디파크,35.85482,128.62513,대구광역시 수성구 범어동
범어쌍용예가앞,35.85391,128.62374,대구광역시 수성구 범어동
대구고용복지플러스센터건너,35.86554,128.62657,대구광역시 수성구 범어동
대구고용복지플러스센터앞,35.86522,128.62719,대구광역시 수성구 범어동
법원건너,35.86349,128.62658,대구광역시 수성구 범어동
법원앞,35.86214,128.62711,대구광역시 수성구 범어동
정호승문학관앞(구.신천시장),35.86587,128.61808,대구광역시 수성구 범어동
정호승문학관건너(구.신천시장),35.86516,128.61827,대구광역시 수성구 범어동
차량등록사업소건너2,35.86632,128.63823,대구광역시 수성구 범어동
새범어아파트건너,35.86576,128.63436,대구광역시 수성구 범어동
새범어아파트앞,35.86609,128.63427,대구광역시 수성구 범어동
범어2동1,35.8627,128.63563,대구광역시 수성구 범어동
범어2동2,35.86296,128.63563,대구광역시 수성구 범어동
동대구LPG충전소건너,35.867,128.63234,대구광역시 수성구 범어동
대구고용노동청건너,35.85031,128.62535,대구광역시 수성구 범어동
수성구민운동장앞,35.8532,128.6256,대구광역시 수성구 범어동
동도중학교앞,35.84921,128.63881,대구광역시 수성구 범어동
동도중학교건너,35.84998,128.63847,대구광역시 수성구 범어동
흥사단 대구지부건너,35.86137,128.63993,대구광역시 수성구 범어동
흥사단 대구지부앞,35.86121,128.63994,대구광역시 수성구 범어동
수성구민운동장건너,35.85274,128.62498,대구광역시 수성구 범어동
동원초등학교후문건너,35.86498,128.63905,대구광역시 수성구 범어동
대구중앙중고등학교앞,35.86787,128.61656,대구광역시 수성구 범어동
청구고등학교건너,35.86714,128.62367,대구광역시 수성구 범어동
